Week_Start_Date,Product_ID,Product_Name,Units_Sold,Price,Discount_Percentage,Revenue,Region,Avg_Gas_Price_US,CPI,Units_Sold_z
2025-06-15,P023,Product_23,494,42.0,10,18673.2,USA,3.108,321.5,0.333271805596935
2025-06-15,P024,Product_24,113,85.0,5,9124.75,USA,3.108,321.5,0.19533632738448906
2025-06-15,P025,Product_25,174,67.0,10,10492.2,USA,3.108,321.5,0.2771933998657196
2025-06-15,P026,Product_26,331,31.0,0,10261.0,USA,3.108,321.5,0.11096299219779666
2025-06-15,P027,Product_27,384,98.0,0,37632.0,USA,3.108,321.5,0.05617656051047865
2025-06-15,P028,Product_28,257,58.0,0,14906.0,USA,3.108,321.5,0.08015525327170514
2025-06-15,P029,Product_29,483,100.0,0,48300.0,USA,3.108,321.5,0.10281852102631504
2025-06-15,P030,Product_30,293,68.0,5,18927.8,USA,3.108,321.5,0.16310359926445478
2025-06-15,P031,Product_31,104,51.0,10,4773.6,USA,3.108,321.5,0.3013842026080059
2025-06-15,P032,Product_32,226,69.0,0,15594.0,USA,3.108,321.5,0.08706346382377043
2025-06-15,P033,Product_33,295,89.0,20,21004.0,USA,3.108,321.5,0.48817355207115426
2025-06-15,P034,Product_34,530,24.0,0,12720.0,USA,3.108,321.5,0.06555382103083647
2025-06-15,P035,Product_35,393,71.0,30,19532.1,USA,3.108,321.5,0.7709435289183916
2025-06-15,P036,Product_36,493,71.0,30,24502.1,USA,3.108,321.5,0.7287717939364501
2025-06-15,P037,Product_37,378,56.0,0,21168.0,USA,3.108,321.5,0.10349816834792248
2025-06-15,P038,Product_38,351,71.0,5,23674.95,USA,3.108,321.5,0.25685564111710335
2025-06-15,P039,Product_39,282,60.0,0,16920.0,USA,3.108,321.5,0.1066882503127118
2025-06-15,P040,Product_40,338,64.0,10,19468.8,USA,3.108,321.5,0.24562790075911323
2025-06-15,P041,Product_41,275,73.0,15,17063.75,USA,3.108,321.5,0.4818776352719774
2025-06-15,P042,Product_42,369,12.0,0,4428.0,USA,3.108,321.5,0.10029944894681543
2025-06-15,P043,Product_43,294,60.0,10,15876.0,USA,3.108,321.5,0.28672951763877563
2025-06-15,P044,Product_44,275,16.0,0,4400.0,USA,3.108,321.5,0.05645534915091553
2025-06-15,P045,Product_45,306,30.0,0,9180.0,USA,3.108,321.5,0.01732180725995434
2025-06-15,P046,Product_46,445,82.0,15,31016.5,USA,3.108,321.5,0.3479326095752207
2025-06-15,P047,Product_47,445,48.0,0,21360.0,USA,3.108,321.5,0.06081616228739252
2025-06-15,P048,Product_48,114,27.0,10,2770.2,USA,3.108,321.5,0.28923518018529604
2025-06-15,P049,Product_49,361,13.0,5,4458.35,USA,3.108,321.5,0.19772547160572854
2025-06-15,P050,Product_50,565,98.0,30,38759.0,USA,3.108,321.5,0.6998842708878589
2025-06-22,P001,Product_1,378,61.0,0,23058.0,USA,3.139,321.5,-0.0890672127791555
2025-06-22,P002,Product_2,66,24.0,5,1504.8,USA,3.139,321.5,0.07442211876583334
2025-06-22,P003,Product_3,324,81.0,15,22307.4,USA,3.139,321.5,0.20493577747239455
2025-06-22,P004,Product_4,325,70.0,0,22750.0,USA,3.139,321.5,-0.041280781751511314
2025-06-22,P005,Product_5,470,30.0,30,9870.0,USA,3.139,321.5,0.576492067780436
2025-06-22,P006,Product_6,116,92.0,20,8537.6,USA,3.139,321.5,0.35546229666208873
2025-06-22,P007,Product_7,484,96.0,15,39494.4,USA,3.139,321.5,0.2670656364679622
2025-06-22,P008,Product_8,443,84.0,20,29769.6,USA,3.139,321.5,0.3865567325708552
2025-06-22,P009,Product_9,168,84.0,30,9878.4,USA,3.139,321.5,0.6129328477243966
2025-06-22,P010,Product_10,495,97.0,30,33610.5,USA,3.139,321.5,0.5398493518409081
2025-06-22,P011,Product_11,561,33.0,20,14810.4,USA,3.139,321.5,0.4082900619902576
2025-06-22,P012,Product_12,543,12.0,20,5212.8,USA,3.139,321.5,0.30759213882330194
2025-06-22,P013,Product_13,324,31.0,0,10044.0,USA,3.139,321.5,-0.13660756350423217
2025-06-22,P014,Product_14,497,62.0,0,30814.0,USA,3.139,321.5,-0.1150564714718741
2025-06-22,P015,Product_15,91,11.0,10,900.9,USA,3.139,321.5,0.17542605961193838
2025-06-22,P016,Product_16,264,97.0,0,25608.0,USA,3.139,321.5,-0.05586174186708596
2025-06-22,P017,Product_17,138,39.0,5,5112.9,USA,3.139,321.5,0.06609290374722411
2025-06-22,P018,Product_18,485,47.0,0,22795.0,USA,3.139,321.5,-0.046753592661262396
2025-06-22,P019,Product_19,102,11.0,0,1122.0,USA,3.139,321.5,-0.04904920912693768
2025-06-22,P020,Product_20,466,73.0,20,27214.4,USA,3.139,321.5,0.31344881725486284
2025-06-22,P021,Product_21,520,69.0,30,25116.0,USA,3.139,321.5,0.534720282955954
2025-06-22,P022,Product_22,52,30.0,0,1560.0,USA,3.139,321.5,-0.11944290360866928
2025-06-22,P023,Product_23,477,42.0,10,18030.6,USA,3.139,321.5,0.1707934375112483
2025-06-22,P024,Product_24,120,85.0,25,7650.0,USA,3.139,321.5,0.4868830846747713
2025-06-22,P025,Product_25,160,67.0,0,10720.0,USA,3.139,321.5,-0.10289549319207388
2025-06-22,P026,Product_26,360,31.0,25,8370.0,USA,3.139,321.5,0.5299638741946848
2025-06-22,P027,Product_27,371,98.0,0,36358.0,USA,3.139,321.5,-0.09225744083834658
2025-06-22,P028,Product_28,248,58.0,0,14384.0,USA,3.139,321.5,-0.07599134401083718
2025-06-22,P029,Product_29,537,100.0,30,37590.0,USA,3.139,321.5,0.6331146180101734
2025-06-22,P030,Product_30,276,68.0,0,18768.0,USA,3.139,321.5,-0.10223239953896476
2025-06-22,P031,Product_31,103,51.0,15,4465.05,USA,3.139,321.5,0.2565353629341955
2025-06-22,P032,Product_32,245,69.0,25,12678.75,USA,3.139,321.5,0.48186198712965095
2025-06-22,P033,Product_33,260,89.0,0,23140.0,USA,3.139,321.5,-0.11536139397230734
2025-06-22,P034,Product_34,551,24.0,15,11240.4,USA,3.139,321.5,0.2518366683444452
2025-06-22,P035,Product_35,380,71.0,30,18886.0,USA,3.139,321.5,0.5967341446677554
2025-06-22,P036,Product_36,414,71.0,0,29394.0,USA,3.139,321.5,-0.080519346364078
2025-06-22,P037,Product_37,411,56.0,25,17262.0,USA,3.139,321.5,0.5011046358079285
2025-06-22,P038,Product_38,348,71.0,10,22237.2,USA,3.139,321.5,0.21463279600196308
2025-06-22,P039,Product_39,294,60.0,15,14994.0,USA,3.139,321.5,0.30008084906687205
2025-06-22,P040,Product_40,335,64.0,15,18224.0,USA,3.139,321.5,0.20349618536303893
2025-06-22,P041,Product_41,247,73.0,0,18031.0,USA,3.139,321.5,-0.03987695821662895
2025-06-22,P042,Product_42,411,12.0,30,3452.4,USA,3.139,321.5,0.6301833301752751
2025-06-22,P043,Product_43,312,60.0,30,13104.0,USA,3.139,321.5,0.5905041684626695
2025-06-22,P044,Product_44,286,16.0,15,3889.6,USA,3.139,321.5,0.24018577538170596
2025-06-22,P045,Product_45,325,30.0,20,7800.0,USA,3.139,321.5,0.2915837555425673
2025-06-22,P046,Product_46,431,82.0,15,30040.7,USA,3.139,321.5,0.1959021309843004
2025-06-22,P047,Product_47,441,48.0,5,20109.6,USA,3.139,321.5,0.01768413229633389
2025-06-22,P048,Product_48,113,27.0,15,2593.35,USA,3.139,321.5,0.24761860749676423
2025-06-22,P049,Product_49,357,13.0,10,4176.9,USA,3.139,321.5,0.14653441099583114
2025-06-22,P050,Product_50,499,98.0,10,44011.8,USA,3.139,321.5,0.12132262411182305
2025-06-29,P001,Product_1,401,61.0,20,19568.8,USA,3.213,321.5,0.18334580502943246
2025-06-29,P002,Product_2,64,24.0,5,1459.2,USA,3.213,321.5,-0.07745975626647898
2025-06-29,P003,Product_3,290,81.0,0,23490.0,USA,3.213,321.5,-0.2775999866592825
2025-06-29,P004,Product_4,313,70.0,0,21910.0,USA,3.213,321.5,-0.2109278300453925
2025-06-29,P005,Product_5,404,30.0,5,11514.0,USA,3.213,321.5,-0.13978196221784664
2025-06-29,P006,Product_6,112,92.0,20,8243.2,USA,3.213,321.5,0.18497678267547552
2025-06-29,P007,Product_7,456,96.0,10,39398.4,USA,3.213,321.5,-0.002697632691595313
2025-06-29,P008,Product_8,418,84.0,15,29845.2,USA,3.213,321.5,0.12258737135065918
2025-06-29,P009,Product_9,144,84.0,5,11491.2,USA,3.213,321.5,-0.10151049105100485
2025-06-29,P010,Product_10,447,97.0,15,36855.15,USA,3.213,321.5,0.0666431997524568
2025-06-29,P011,Product_11,492,33.0,0,16236.0,USA,3.213,321.5,-0.19124205712716671
2025-06-29,P012,Product_12,488,12.0,5,5563.2,USA,3.213,321.5,-0.1678875586269964
2025-06-29,P013,Product_13,344,31.0,20,8531.2,USA,3.213,321.5,0.12584692929928723
2025-06-29,P014,Product_14,539,62.0,25,25063.5,USA,3.213,321.5,0.2666474623210724
2025-06-29,P015,Product_15,86,11.0,5,898.7,USA,3.213,321.5,-0.07881460649231994
2025-06-29,P016,Product_16,254,97.0,0,24638.0,USA,3.213,321.5,-0.21592403948051234
2025-06-29,P017,Product_17,129,39.0,0,5031.0,USA,3.213,321.5,-0.2405236600285582
2025-06-29,P018,Product_18,468,47.0,0,21996.0,USA,3.213,321.5,-0.19843509556993782
2025-06-29,P019,Product_19,106,11.0,15,991.1,USA,3.213,321.5,0.12155673566240993
2025-06-29,P020,Product_20,408,73.0,0,29784.0,USA,3.213,321.5,-0.2891375732251516
2025-06-29,P021,Product_21,458,69.0,10,28441.8,USA,3.213,321.5,-0.056657839471251616
2025-06-29,P022,Product_22,52,30.0,5,1482.0,USA,3.213,321.5,-0.11944290360866928
2025-06-29,P023,Product_23,438,42.0,0,18396.0,USA,3.213,321.5,-0.2019510539794446
2025-06-29,P024,Product_24,105,85.0,5,8478.75,USA,3.213,321.5,-0.13785996666154787
2025-06-29,P025,Product_25,154,67.0,0,10318.0,USA,3.213,321.5,-0.2657907330739854
2025-06-29,P026,Product_26,316,31.0,5,9306.2,USA,3.213,321.5,-0.10576160193852475
2025-06-29,P027,Product_27,358,98.0,0,35084.0,USA,3.213,321.5,-0.2406914421871718
2025-06-29,P028,Product_28,269,58.0,25,11701.5,USA,3.213,321.5,0.2883507163150949
2025-06-29,P029,Product_29,450,100.0,0,45000.0,USA,3.213,321.5,-0.22125131601937623
2025-06-29,P030,Product_30,307,68.0,30,14613.2,USA,3.213,321.5,0.3816155982790356
2025-06-29,P031,Product_31,95,51.0,5,4602.75,USA,3.213,321.5,-0.10225535445628779
2025-06-29,P032,Product_32,237,69.0,25,12264.75,USA,3.213,321.5,0.31563102994822756
2025-06-29,P033,Product_33,269,89.0,15,20349.85,USA,3.213,321.5,0.0398333064388685
2025-06-29,P034,Product_34,544,24.0,20,10444.8,USA,3.213,321.5,0.1897423859065756
2025-06-29,P035,Product_35,350,71.0,20,19880.0,USA,3.213,321.5,0.19471248870474905
2025-06-29,P036,Product_36,419,71.0,10,26774.1,USA,3.213,321.5,-0.029298388117209133
2025-06-29,P037,Product_37,370,56.0,10,18648.0,USA,3.213,321.5,0.007108721690951322
2025-06-29,P038,Product_38,335,71.0,10,21406.5,USA,3.213,321.5,0.031667133836355214
2025-06-29,P039,Product_39,277,60.0,10,14958.0,USA,3.213,321.5,0.026108000831811702
2025-06-29,P040,Product_40,300,64.0,0,19200.0,USA,3.213,321.5,-0.28804049425782774
2025-06-29,P041,Product_41,238,73.0,0,17374.0,USA,3.213,321.5,-0.2075837918379667
2025-06-29,P042,Product_42,370,12.0,15,3774.0,USA,3.213,321.5,0.11291573183320733
2025-06-29,P043,Product_43,275,60.0,10,14850.0,USA,3.213,321.5,-0.03392150267533467
2025-06-29,P044,Product_44,282,16.0,20,3609.6,USA,3.213,321.5,0.17337471129778217
2025-06-29,P045,Product_45,307,30.0,15,7828.5,USA,3.213,321.5,0.03175664664324976
2025-06-29,P046,Product_46,445,82.0,30,25543.0,USA,3.213,321.5,0.3479326095752207
2025-06-29,P047,Product_47,415,48.0,0,19920.0,USA,3.213,321.5,-0.2626740626455472
2025-06-29,P048,Product_48,101,27.0,0,2727.0,USA,3.213,321.5,-0.25178026476561716
2025-06-29,P049,Product_49,328,13.0,0,4264.0,USA,3.213,321.5,-0.22460077842592496
2025-06-29,P050,Product_50,470,98.0,5,43757.0,USA,3.213,321.5,-0.13289385704734422
2025-07-06,P001,Product_1,395,61.0,25,18071.25,USA,3.164,322.132,0.11228153951414864
2025-07-06,P002,Product_2,60,24.0,0,1440.0,USA,3.164,322.132,-0.3812235063311036
2025-07-06,P003,Product_3,308,81.0,20,19958.4,USA,3.164,322.132,-0.02213987623662992
2025-07-06,P004,Product_4,310,70.0,5,20615.0,USA,3.164,322.132,-0.2533395921188628
2025-07-06,P005,Product_5,409,30.0,15,10429.5,USA,3.164,322.132,-0.08551877812706765
2025-07-06,P006,Product_6,105,92.0,15,8211.0,USA,3.164,322.132,-0.11337286680109766
2025-07-06,P007,Product_7,419,96.0,0,40224.0,USA,3.164,322.132,-0.35917052408101063
2025-07-06,P008,Product_8,393,84.0,10,29710.8,USA,3.164,322.132,-0.14138198986953684
2025-07-06,P009,Product_9,139,84.0,5,11092.2,USA,3.164,322.132,-0.25035285329588014
2025-07-06,P010,Product_10,400,97.0,0,38800.0,USA,3.164,322.132,-0.39670449083415177
2025-07-06,P011,Product_11,487,33.0,5,15267.45,USA,3.164,322.132,-0.23468641358495107
2025-07-06,P012,Product_12,459,12.0,0,5508.0,USA,3.164,322.132,-0.4185950354644264
2025-07-06,P013,Product_13,309,31.0,5,9100.05,USA,3.164,322.132,-0.3334484331068717
2025-07-06,P014,Product_14,485,62.0,10,27063.0,USA,3.164,322.132,-0.2241147382698588
2025-07-06,P015,Product_15,85,11.0,10,841.5,USA,3.164,322.132,-0.1296627397131716
2025-07-06,P016,Product_16,264,97.0,15,21766.8,USA,3.164,322.132,-0.05586174186708596
2025-07-06,P017,Product_17,125,39.0,0,4875.0,USA,3.164,322.132,-0.3767976883733503
2025-07-06,P018,Product_18,485,47.0,15,19375.75,USA,3.164,322.132,-0.046753592661262396
2025-07-06,P019,Product_19,95,11.0,0,1045.0,USA,3.164,322.132,-0.34760961250829603
2025-07-06,P020,Product_20,394,73.0,0,28762.0,USA,3.164,322.132,-0.43458946058239645
2025-07-06,P021,Product_21,473,69.0,25,24477.75,USA,3.164,322.132,0.08641751272887878
2025-07-06,P022,Product_22,49,30.0,0,1470.0,USA,3.164,322.132,-0.3682822861267307
2025-07-06,P023,Product_23,444,42.0,10,16783.2,USA,3.164,322.132,-0.14460574759626107
2025-07-06,P024,Product_24,104,85.0,10,7956.0,USA,3.164,322.132,-0.17950950341730249
2025-07-06,P025,Product_25,149,67.0,0,9983.0,USA,3.164,322.132,-0.4015367663089116
2025-07-06,P026,Product_26,297,31.0,0,9207.0,USA,3.164,322.132,-0.38027942117786523
2025-07-06,P027,Product_27,346,98.0,0,33908.0,USA,3.164,322.132,-0.3777074434322413
2025-07-06,P028,Product_28,260,58.0,25,11310.0,USA,3.164,322.132,0.13220411903255258
2025-07-06,P029,Product_29,445,100.0,5,42275.0,USA,3.164,322.132,-0.2703528064808446
2025-07-06,P030,Product_30,257,68.0,0,17476.0,USA,3.164,322.132,-0.39878439820161016
2025-07-06,P031,Product_31,91,51.0,5,4408.95,USA,3.164,322.132,-0.28165071315152945
2025-07-06,P032,Product_32,218,69.0,15,12785.7,USA,3.164,322.132,-0.07916749335765293
2025-07-06,P033,Product_33,241,89.0,0,21449.0,USA,3.164,322.132,-0.4429946503959008
2025-07-06,P034,Product_34,489,24.0,5,11149.2,USA,3.164,322.132,-0.2981412618195425
2025-07-06,P035,Product_35,322,71.0,10,20575.8,USA,3.164,322.132,-0.18050772352739022
2025-07-06,P036,Product_36,443,71.0,30,22017.1,USA,3.164,322.132,0.21656221146776145
2025-07-06,P037,Product_37,340,56.0,0,19040.0,USA,3.164,322.132,-0.35435170327269055
2025-07-06,P038,Product_38,308,71.0,0,21868.0,USA,3.164,322.132,-0.3483384721999073
2025-07-06,P039,Product_39,254,60.0,0,15240.0,USA,3.164,322.132,-0.34456114678032873
2025-07-06,P040,Product_40,311,64.0,15,16918.4,USA,3.164,322.132,-0.13355753780555535
2025-07-06,P041,Product_41,230,73.0,0,16790.0,USA,3.164,322.132,-0.3566565328347114
2025-07-06,P042,Product_42,349,12.0,10,3769.2,USA,3.164,322.132,-0.1520262087810225
2025-07-06,P043,Product_43,277,60.0,20,13296.0,USA,3.164,322.132,-0.00016876369490200982
2025-07-06,P044,Product_44,272,16.0,20,3481.6,USA,3.164,322.132,0.006347051087972685
2025-07-06,P045,Product_45,282,30.0,5,8037.0,USA,3.164,322.132,-0.32911433793913575
2025-07-06,P046,Product_46,419,82.0,25,25768.5,USA,3.164,322.132,0.06559029219208298
2025-07-06,P047,Product_47,421,48.0,10,18187.2,USA,3.164,322.132,-0.19797601765895925
2025-07-06,P048,Product_48,103,27.0,10,2502.9,USA,3.164,322.132,-0.1685471193885536
2025-07-06,P049,Product_49,317,13.0,0,4121.0,USA,3.164,322.132,-0.3653761951031428
2025-07-06,P050,Product_50,508,98.0,30,34848.8,USA,3.164,322.132,0.20021739412673703
2025-07-13,P001,Product_1,338,61.0,0,20618.0,USA,3.125,322.132,-0.5628289828810475
2025-07-13,P002,Product_2,58,24.0,0,1392.0,USA,3.125,322.132,-0.5331053813634159
2025-07-13,P003,Product_3,270,81.0,0,21870.0,USA,3.125,322.132,-0.561444553795563
2025-07-13,P004,Product_4,313,70.0,15,18623.5,USA,3.125,322.132,-0.2109278300453925
2025-07-13,P005,Product_5,366,30.0,0,10980.0,USA,3.125,322.132,-0.552182161307767
2025-07-13,P006,Product_6,94,92.0,0,8648.0,USA,3.125,322.132,-0.582208030264284
2025-07-13,P007,Product_7,403,96.0,0,38688.0,USA,3.125,322.132,-0.5133209636007579
2025-07-13,P008,Product_8,361,84.0,0,30324.0,USA,3.125,322.132,-0.47926277223138775
2025-07-13,P009,Product_9,137,84.0,10,10357.2,USA,3.125,322.132,-0.3098897981938303
2025-07-13,P010,Product_10,415,97.0,15,34216.75,USA,3.125,322.132,-0.24882756830651076
2025-07-13,P011,Product_11,457,33.0,0,15081.0,USA,3.125,322.132,-0.4953525523316573
2025-07-13,P012,Product_12,453,12.0,5,5164.2,USA,3.125,322.132,-0.47046554791354983
2025-07-13,P013,Product_13,312,31.0,15,8221.2,USA,3.125,322.132,-0.29408025918634384
2025-07-13,P014,Product_14,445,62.0,0,27590.0,USA,3.125,322.132,-0.5876422942631412
2025-07-13,P015,Product_15,77,11.0,0,847.0,USA,3.125,322.132,-0.5364478054799849
2025-07-13,P016,Product_16,272,97.0,30,18468.8,USA,3.125,322.132,0.07218809622365516
2025-07-13,P017,Product_17,126,39.0,10,4422.6,USA,3.125,322.132,-0.3427291812871523
2025-07-13,P018,Product_18,435,47.0,0,20445.0,USA,3.125,322.132,-0.49287566003971955
2025-07-13,P019,Product_19,96,11.0,10,950.4,USA,3.125,322.132,-0.3049581263109591
2025-07-13,P020,Product_20,379,73.0,0,27667.0,USA,3.125,322.132,-0.5904307684651589
2025-07-13,P021,Product_21,425,69.0,10,26392.5,USA,3.125,322.132,-0.3714236143115385
2025-07-13,P022,Product_22,47,30.0,0,1410.0,USA,3.125,322.132,-0.5341752078054383
2025-07-13,P023,Product_23,407,42.0,0,17094.0,USA,3.125,322.132,-0.49823513695922617
2025-07-13,P024,Product_24,95,85.0,0,8075.0,USA,3.125,322.132,-0.554355334219094
2025-07-13,P025,Product_25,165,67.0,30,7738.5,USA,3.125,322.132,0.032850540042852365
2025-07-13,P026,Product_26,315,31.0,20,7812.0,USA,3.125,322.132,-0.12020990821427952
2025-07-13,P027,Product_27,333,98.0,0,32634.0,USA,3.125,322.132,-0.5261414447810665
2025-07-13,P028,Product_28,222,58.0,0,12876.0,USA,3.125,322.132,-0.5270815139381817
2025-07-13,P029,Product_29,460,100.0,20,36800.0,USA,3.125,322.132,-0.12304833509643948
2025-07-13,P030,Product_30,247,68.0,0,16796.0,USA,3.125,322.132,-0.5548643974977393
2025-07-13,P031,Product_31,86,51.0,0,4386.0,USA,3.125,322.132,-0.5058949115205815
2025-07-13,P032,Product_32,225,69.0,30,10867.5,USA,3.125,322.132,0.06628459417609252
2025-07-13,P033,Product_33,232,89.0,0,20648.0,USA,3.125,322.132,-0.5981893508070766
2025-07-13,P034,Product_34,493,24.0,15,10057.2,USA,3.125,322.132,-0.26265881471218844
2025-07-13,P035,Product_35,340,71.0,30,16898.0,USA,3.125,322.132,0.0607052700504136
2025-07-13,P036,Product_36,371,71.0,0,26341.0,USA,3.125,322.132,-0.5210195872871503
2025-07-13,P037,Product_37,327,56.0,0,18312.0,USA,3.125,322.132,-0.5109845540902687
2025-07-13,P038,Product_38,297,71.0,0,21087.0,USA,3.125,322.132,-0.5031555709554217
2025-07-13,P039,Product_39,275,60.0,25,12375.0,USA,3.125,322.132,-0.006124098960548334
2025-07-13,P040,Product_40,314,64.0,25,15072.0,USA,3.125,322.132,-0.09142582240948108
2025-07-13,P041,Product_41,244,73.0,20,14249.6,USA,3.125,322.132,-0.0957792360904082
2025-07-13,P042,Product_42,320,12.0,0,3840.0,USA,3.125,322.132,-0.5178984124863875
2025-07-13,P043,Product_43,267,60.0,20,12816.0,USA,3.125,322.132,-0.16893245859706532
2025-07-13,P044,Product_44,274,16.0,30,3068.8,USA,3.125,322.132,0.039752583129934585
2025-07-13,P045,Product_45,285,30.0,15,7267.5,USA,3.125,322.132,-0.28580981978924946
2025-07-13,P046,Product_46,413,82.0,30,23706.2,USA,3.125,322.132,0.0004343727959742803
2025-07-13,P047,Product_47,434,48.0,25,15624.0,USA,3.125,322.132,-0.05779692018801871
2025-07-13,P048,Product_48,101,27.0,15,2317.95,USA,3.125,322.132,-0.25178026476561716
2025-07-13,P049,Product_49,320,13.0,10,3744.0,USA,3.125,322.132,-0.32698289964571975
2025-07-13,P050,Product_50,426,98.0,0,41748.0,USA,3.125,322.132,-0.5186016215647015
2025-07-20,P001,Product_1,326,61.0,0,19886.0,USA,3.13,322.132,-0.7049575139116152
2025-07-20,P002,Product_2,60,24.0,15,1224.0,USA,3.13,322.132,-0.3812235063311036
2025-07-20,P003,Product_3,260,81.0,0,21060.0,USA,3.13,322.132,-0.7033668373637033
2025-07-20,P004,Product_4,315,70.0,25,16537.5,USA,3.13,322.132,-0.1826533219964123
2025-07-20,P005,Product_5,405,30.0,30,8505.0,USA,3.13,322.132,-0.12892932539969085
2025-07-20,P006,Product_6,100,92.0,20,7360.0,USA,3.13,322.132,-0.3264797592843642
2025-07-20,P007,Product_7,388,96.0,0,37248.0,USA,3.13,322.132,-0.6578370006505209
2025-07-20,P008,Product_8,347,84.0,0,29148.0,USA,3.13,322.132,-0.6270856145146976
2025-07-20,P009,Product_9,126,84.0,0,10584.0,USA,3.13,322.132,-0.6373429951325559
2025-07-20,P010,Product_10,399,97.0,15,32897.55,USA,3.13,322.132,-0.40656295233599454
2025-07-20,P011,Product_11,484,33.0,20,12777.6,USA,3.13,322.132,-0.2607530274596217
2025-07-20,P012,Product_12,490,12.0,30,4116.0,USA,3.13,322.132,-0.1505973878106219
2025-07-20,P013,Product_13,286,31.0,5,8422.7,USA,3.13,322.132,-0.635271099830919
2025-07-20,P014,Product_14,493,62.0,30,21396.2,USA,3.13,322.132,-0.15140922707120236
2025-07-20,P015,Product_15,84,11.0,25,693.0,USA,3.13,322.132,-0.18051087293402326
2025-07-20,P016,Product_16,227,97.0,0,22019.0,USA,3.13,322.132,-0.6480922430367636
2025-07-20,P017,Product_17,130,39.0,25,3802.5,USA,3.13,322.132,-0.20645515294236017
2025-07-20,P018,Product_18,419,47.0,0,19693.0,USA,3.13,322.132,-0.6356347216008259
2025-07-20,P019,Product_19,88,11.0,0,968.0,USA,3.13,322.132,-0.6461700158896544
2025-07-20,P020,Product_20,392,73.0,15,24323.6,USA,3.13,322.132,-0.45536830163343145
2025-07-20,P021,Product_21,390,69.0,0,26910.0,USA,3.13,322.132,-0.7052661027785094
2025-07-20,P022,Product_22,48,30.0,15,1224.0,USA,3.13,322.132,-0.4512287469660845
2025-07-20,P023,Product_23,421,42.0,15,15029.7,USA,3.13,322.132,-0.36442942206513124
2025-07-20,P024,Product_24,96,85.0,10,7344.0,USA,3.13,322.132,-0.5127057974633394
2025-07-20,P025,Product_25,138,67.0,0,9246.0,USA,3.13,322.132,-0.7001780394257494
2025-07-20,P026,Product_26,289,31.0,10,8063.1,USA,3.13,322.132,-0.4958658713839033
2025-07-20,P027,Product_27,336,98.0,10,29635.2,USA,3.13,322.132,-0.49188744446979915
2025-07-20,P028,Product_28,225,58.0,10,11745.0,USA,3.13,322.132,-0.47503264817733426
2025-07-20,P029,Product_29,413,100.0,5,39235.0,USA,3.13,322.132,-0.5846023454342422
2025-07-20,P030,Product_30,238,68.0,0,16184.0,USA,3.13,322.132,-0.6953363968642555
2025-07-20,P031,Product_31,87,51.0,10,3993.3,USA,3.13,322.132,-0.4610460718467711
2025-07-20,P032,Product_32,188,69.0,0,12972.0,USA,3.13,322.132,-0.7025335827879905
2025-07-20,P033,Product_33,241,89.0,15,18231.65,USA,3.13,322.132,-0.4429946503959008
2025-07-20,P034,Product_34,486,24.0,20,9331.2,USA,3.13,322.132,-0.32475309715005796
2025-07-20,P035,Product_35,299,71.0,10,19106.1,USA,3.13,322.132,-0.4887243264323618
2025-07-20,P036,Product_36,375,71.0,10,23962.5,USA,3.13,322.132,-0.48004282068965515
2025-07-20,P037,Product_37,362,56.0,30,14190.4,USA,3.13,322.132,-0.08928072496601984
2025-07-20,P038,Product_38,321,71.0,25,17093.25,USA,3.13,322.132,-0.16537281003429943
2025-07-20,P039,Product_39,271,60.0,30,11382.0,USA,3.13,322.132,-0.07058829854526841
2025-07-20,P040,Product_40,302,64.0,25,14496.0,USA,3.13,322.132,-0.25995268399377824
2025-07-20,P041,Product_41,213,73.0,0,15549.0,USA,3.13,322.132,-0.6734361074527938
2025-07-20,P042,Product_42,308,12.0,0,3696.0,USA,3.13,322.132,-0.6692938071230903
2025-07-20,P043,Product_43,245,60.0,10,13230.0,USA,3.13,322.132,-0.5402125873818245
2025-07-20,P044,Product_44,229,16.0,0,3664.0,USA,3.13,322.132,-0.7118718878142081
2025-07-20,P045,Product_45,261,30.0,5,7438.5,USA,3.13,322.132,-0.6322459649883396
2025-07-20,P046,Product_46,345,82.0,0,28290.0,USA,3.13,322.132,-0.7379993803599244
2025-07-20,P047,Product_47,390,48.0,10,16848.0,USA,3.13,322.132,-0.5322492500896636
2025-07-20,P048,Product_48,100,27.0,20,2160.0,USA,3.13,322.132,-0.29339683745414896
2025-07-20,P049,Product_49,323,13.0,20,3359.2,USA,3.13,322.132,-0.2885896041882967
2025-07-20,P050,Product_50,430,98.0,10,37926.0,USA,3.13,322.132,-0.4835372793358508
2025-07-27,P001,Product_1,353,61.0,25,16149.75,USA,3.121,322.132,-0.38516831909283805
2025-07-27,P002,Product_2,55,24.0,5,1254.0,USA,3.121,322.132,-0.7609281939118844
2025-07-27,P003,Product_3,281,81.0,25,17070.75,USA,3.121,322.132,-0.4053300418706087
2025-07-27,P004,Product_4,270,70.0,0,18900.0,USA,3.121,322.132,-0.8188297530984667
2025-07-27,P005,Product_5,390,30.0,30,8190.0,USA,3.121,322.132,-0.2917188776720278
2025-07-27,P006,Product_6,94,92.0,15,7350.8,USA,3.121,322.132,-0.582208030264284
2025-07-27,P007,Product_7,374,96.0,0,35904.0,USA,3.121,322.132,-0.7927186352302996
2025-07-27,P008,Product_8,334,84.0,0,28056.0,USA,3.121,322.132,-0.7643496823491994
